,mserp_knownas,mserp_instancerelationtype_bigint,versionnumber,mserp_primarycontactfacebook,mserp_languageid,mserp_name,mserp_primarycontacttwitter_bigint,mserp_addressbooknames,mserp_primarycontactlinkedin_bigint,mserp_dirpartytablebientityid,mserp_primarycontacttelex_bigint,mserp_sourcekey_bigint,mserp_primarycontactfacebook_bigint,mserp_sourcekey,mserp_primarycontactlinkedin,mserp_primarycontacturl_bigint,mserp_dataarea,mserp_primaryaddresslocation,mserp_namealias,mserp_primarycontactemail,mserp_primaryaddresslocation_bigint,mserp_primarycontactfax,mserp_primarycontactemail_bigint,mserp_primarycontactphone,mserp_primarycontactfax_bigint,mserp_primarycontacttelex,mserp_primarycontactphone_bigint,mserp_primarycontacturl,mserp_instancerelationtype,mserp_primarycontacttwitter,mserp_partynumber
11169,,2077,,0,en-us,(주)오리엔트전자,0,,0,00006cdf-0000-0000-89b1-010010000000,0,68719587721,0,68719587721,0,0,,0,(주)오리엔트전자,0,0,0,0,0,0,0,0,0,2077,0,000016634
11170,,2077,,0,en-us,Solteam Incorporation,0,,0,00006cdf-0000-0000-8ab1-010010000000,0,68719587722,0,68719587722,0,0,,0,Solteam Incorporatio,0,0,0,0,0,0,0,0,0,2077,0,000016635
11171,,2077,,0,en-us,글로벌유통,0,,0,00006cdf-0000-0000-8bb1-010010000000,0,68719587723,0,68719587723,0,0,,0,글로벌유통,0,0,0,0,0,0,0,0,0,2077,0,000016636
11172,,2077,,0,en-us,에스앤제이(S&J),0,,0,00006cdf-0000-0000-8cb1-010010000000,0,68719587724,0,68719587724,0,0,,0,에스앤제이(S&J),0,0,0,0,0,0,0,0,0,2077,0,000016637
11173,,2077,,0,en-us,INFINEON TECHNOLOGIES ASIA PACIFIC PTE LTD,0,,0,00006cdf-0000-0000-8db1-010010000000,0,68719587725,0,68719587725,0,0,,0,INFINEON TECHNOLOGIE,0,0,0,0,0,0,0,0,0,2077,0,000016638
11174,,2077,,0,en-us,SANSHA Shanghai,0,,0,00006cdf-0000-0000-8eb1-010010000000,0,68719587726,0,68719587726,0,0,,0,SANSHA Shanghai,0,0,0,0,0,0,0,0,0,2077,0,000016639
11175,,2077,,0,en-us,관세법인에이원,0,,0,00006cdf-0000-0000-8fb1-010010000000,0,68719587727,0,68719587727,0,0,,0,관세법인에이원,0,0,0,0,0,0,0,0,0,2077,0,000016640
11176,,2077,,0,en-us,RUNNER (XIAMEN) Corp.,0,,0,00006cdf-0000-0000-90b1-010010000000,0,68719587728,0,68719587728,0,0,,0,RUNNER (XIAMEN) Corp,0,0,0,0,0,0,0,0,0,2077,0,000016641
11177,,2077,,0,en-us,"Yuhuan Great Wall Import&Export Co., Ltd.",0,,0,00006cdf-0000-0000-91b1-010010000000,0,68719587729,0,68719587729,0,0,,0,Yuhuan Great Wall Im,0,0,0,0,0,0,0,0,0,2077,0,000016642
11178,,2077,,0,en-us,HANGZHOU OUGE ELECTRICAL APPLIANCE CO LTD,0,,0,00006cdf-0000-0000-92b1-010010000000,0,68719587730,0,68719587730,0,0,,0,HANGZHOU OUGE ELECTR,0,0,0,0,0,0,0,0,0,2077,0,000016643
11179,,2077,,0,en-us,"ZHEJIANG YINGJIA ELECTRICAL APPLIANCE CO., LTD",0,,0,00006cdf-0000-0000-93b1-010010000000,0,68719587731,0,68719587731,0,0,,0,ZHEJIANG YINGJIA ELE,0,0,0,0,0,0,0,0,0,2077,0,000016644
11180,,2077,,0,en-us,"Jih Shin Enamel Co., Ltd",0,,0,00006cdf-0000-0000-94b1-010010000000,0,68719587732,0,68719587732,0,0,,0,"Jih Shin Enamel Co.,",0,0,0,0,0,0,0,0,0,2077,0,000016645
11181,,2077,,0,en-us,동우반도체,0,,0,00006cdf-0000-0000-95b1-010010000000,0,68719587733,0,68719587733,0,0,,0,동우반도체,0,0,0,0,0,0,0,0,0,2077,0,000016646
11182,,2077,,0,en-us,용마로지스주식회사,0,,0,00006cdf-0000-0000-96b1-010010000000,0,68719587734,0,68719587734,0,0,,0,용마로지스주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016647
11183,,2077,,0,en-us,"Baili lmp.&Exp.co.,Ltd",0,,0,00006cdf-0000-0000-97b1-010010000000,0,68719587735,0,68719587735,0,0,,0,"Baili lmp.&Exp.co.,L",0,0,0,0,0,0,0,0,0,2077,0,000016648
11184,,2077,,0,en-us,정현서비스,0,,0,00006cdf-0000-0000-98b1-010010000000,0,68719587736,0,68719587736,0,0,,0,정현서비스,0,0,0,0,0,0,0,0,0,2077,0,000016649
11185,,2077,,0,en-us,단하유통 (주)신세계백화점 스타슈퍼점,0,,0,00006cdf-0000-0000-99b1-010010000000,0,68719587737,0,68719587737,0,0,,0,단하유통 (주)신세계백화점 스타슈퍼점,0,0,0,0,0,0,0,0,0,2077,0,000016650
11186,,2077,,0,en-us,진도예향영농조합법인,0,,0,00006cdf-0000-0000-9ab1-010010000000,0,68719587738,0,68719587738,0,0,,0,진도예향영농조합법인,0,0,0,0,0,0,0,0,0,2077,0,000016651
11187,,2077,,0,en-us,(주)소닉슨,0,,0,00006cdf-0000-0000-9bb1-010010000000,0,68719587739,0,68719587739,0,0,,0,(주)소닉슨,0,0,0,0,0,0,0,0,0,2077,0,000016652
11188,,2077,,0,en-us,한국에프씨아이커넥터즈 주식회사,0,,0,00006cdf-0000-0000-9cb1-010010000000,0,68719587740,0,68719587740,0,0,,0,한국에프씨아이커넥터즈 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016653
11189,,2077,,0,en-us,바롬코리아,0,,0,00006cdf-0000-0000-9db1-010010000000,0,68719587741,0,68719587741,0,0,,0,바롬코리아,0,0,0,0,0,0,0,0,0,2077,0,000016654
11190,,2077,,0,en-us,호연전자,0,,0,00006cdf-0000-0000-9eb1-010010000000,0,68719587742,0,68719587742,0,0,,0,호연전자,0,0,0,0,0,0,0,0,0,2077,0,000016655
11191,,2077,,0,en-us,(주)사이링스코리아,0,,0,00006cdf-0000-0000-9fb1-010010000000,0,68719587743,0,68719587743,0,0,,0,(주)사이링스코리아,0,0,0,0,0,0,0,0,0,2077,0,000016656
11192,,2077,,0,en-us,우리종합환경,0,,0,00006cdf-0000-0000-a0b1-010010000000,0,68719587744,0,68719587744,0,0,,0,우리종합환경,0,0,0,0,0,0,0,0,0,2077,0,000016657
11193,,2077,,0,en-us,(주)이베이코리아,0,,0,00006cdf-0000-0000-a1b1-010010000000,0,68719587745,0,68719587745,0,0,,0,(주)이베이코리아,0,0,0,0,0,0,0,0,0,2077,0,000016658
11194,,2077,,0,en-us,(주)그린칩스,0,,0,00006cdf-0000-0000-a2b1-010010000000,0,68719587746,0,68719587746,0,0,,0,(주)그린칩스,0,0,0,0,0,0,0,0,0,2077,0,000016659
11195,,2077,,0,en-us,"FOSHAN NANHAI XINYU Metal Products Co., LTD",0,,0,00006cdf-0000-0000-a3b1-010010000000,0,68719587747,0,68719587747,0,0,,0,FOSHAN NANHAI XINYU,0,0,0,0,0,0,0,0,0,2077,0,000016660
11196,,2077,,0,en-us,한국경영연구소,0,,0,00006cdf-0000-0000-a4b1-010010000000,0,68719587748,0,68719587748,0,0,,0,한국경영연구소,0,0,0,0,0,0,0,0,0,2077,0,000016661
11197,,2077,,0,en-us,다솜애드,0,,0,00006cdf-0000-0000-a5b1-010010000000,0,68719587749,0,68719587749,0,0,,0,다솜애드,0,0,0,0,0,0,0,0,0,2077,0,000016662
11198,,2077,,0,en-us,(주)발렉스코리아,0,,0,00006cdf-0000-0000-a6b1-010010000000,0,68719587750,0,68719587750,0,0,,0,(주)발렉스코리아,0,0,0,0,0,0,0,0,0,2077,0,000016663
11199,,2077,,0,en-us,동해전기,0,,0,00006cdf-0000-0000-a7b1-010010000000,0,68719587751,0,68719587751,0,0,,0,동해전기,0,0,0,0,0,0,0,0,0,2077,0,000016664
11200,,2077,,0,en-us,LG유통의환전자,0,,0,00006cdf-0000-0000-a8b1-010010000000,0,68719587752,0,68719587752,0,0,,0,LG유통의환전자,0,0,0,0,0,0,0,0,0,2077,0,000016665
11201,,2077,,0,en-us,디앤이(주),0,,0,00006cdf-0000-0000-a9b1-010010000000,0,68719587753,0,68719587753,0,0,,0,디앤이(주),0,0,0,0,0,0,0,0,0,2077,0,000016666
11202,,2077,,0,en-us,한국화학융합시험연구원,0,,0,00006cdf-0000-0000-aab1-010010000000,0,68719587754,0,68719587754,0,0,,0,한국화학융합시험연구원,0,0,0,0,0,0,0,0,0,2077,0,000016667
11203,,2077,,0,en-us,애로우일렉트로닉스 유한회사,0,,0,00006cdf-0000-0000-abb1-010010000000,0,68719587755,0,68719587755,0,0,,0,애로우일렉트로닉스 유한회사,0,0,0,0,0,0,0,0,0,2077,0,000016668
11204,,2077,,0,en-us,(주) 고어코리아,0,,0,00006cdf-0000-0000-acb1-010010000000,0,68719587756,0,68719587756,0,0,,0,(주) 고어코리아,0,0,0,0,0,0,0,0,0,2077,0,000016669
11205,,2077,,0,en-us,W L GORE   ASSOCIATES HONGKONG LTD,0,,0,00006cdf-0000-0000-adb1-010010000000,0,68719587757,0,68719587757,0,0,,0,W L GORE   ASSOCIATE,0,0,0,0,0,0,0,0,0,2077,0,000016670
11206,,2077,,0,en-us,비앤에이치코리아 주식회사,0,,0,00006cdf-0000-0000-aeb1-010010000000,0,68719587758,0,68719587758,0,0,,0,비앤에이치코리아 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016671
11207,,2077,,0,en-us,유니엘,0,,0,00006cdf-0000-0000-afb1-010010000000,0,68719587759,0,68719587759,0,0,,0,유니엘,0,0,0,0,0,0,0,0,0,2077,0,000016672
11208,,2077,,0,en-us,(주)명원테크놀러지,0,,0,00006cdf-0000-0000-b0b1-010010000000,0,68719587760,0,68719587760,0,0,,0,(주)명원테크놀러지,0,0,0,0,0,0,0,0,0,2077,0,000016673
11209,,2077,,0,en-us,Murata,0,,0,00006cdf-0000-0000-b1b1-010010000000,0,68719587761,0,68719587761,0,0,,0,Murata,0,0,0,0,0,0,0,0,0,2077,0,000016674
11210,,2077,,0,en-us,Murata - $,0,,0,00006cdf-0000-0000-b2b1-010010000000,0,68719587762,0,68719587762,0,0,,0,Murata - $,0,0,0,0,0,0,0,0,0,2077,0,000016675
11211,,2077,,0,en-us,(주)경북건철,0,,0,00006cdf-0000-0000-b3b1-010010000000,0,68719587763,0,68719587763,0,0,,0,(주)경북건철,0,0,0,0,0,0,0,0,0,2077,0,000016676
11212,,2077,,0,en-us,(주) 한미프렉시블,0,,0,00006cdf-0000-0000-b4b1-010010000000,0,68719587764,0,68719587764,0,0,,0,(주) 한미프렉시블,0,0,0,0,0,0,0,0,0,2077,0,000016677
11213,,2077,,0,en-us,현빈반도체,0,,0,00006cdf-0000-0000-b5b1-010010000000,0,68719587765,0,68719587765,0,0,,0,현빈반도체,0,0,0,0,0,0,0,0,0,2077,0,000016678
11214,,2077,,0,en-us,삼원승강기,0,,0,00006cdf-0000-0000-b6b1-010010000000,0,68719587766,0,68719587766,0,0,,0,삼원승강기,0,0,0,0,0,0,0,0,0,2077,0,000016679
11215,,2077,,0,en-us,(주)바롬코리아,0,,0,00006cdf-0000-0000-b7b1-010010000000,0,68719587767,0,68719587767,0,0,,0,(주)바롬코리아,0,0,0,0,0,0,0,0,0,2077,0,000016680
11216,,2077,,0,en-us,"NINGBO BATTERY & ELECTRICAL APPLIANCE I/E CO.,LTD.",0,,0,00006cdf-0000-0000-b8b1-010010000000,0,68719587768,0,68719587768,0,0,,0,NINGBO BATTERY & ELE,0,0,0,0,0,0,0,0,0,2077,0,000016681
11217,,2077,,0,en-us,Ingram Micro Mobility NA,0,,0,00006cdf-0000-0000-b9b1-010010000000,0,68719587769,0,68719587769,0,0,,0,Ingram Micro Mobilit,0,0,0,0,0,0,0,0,0,2077,0,000016682
11218,,2077,,0,en-us,리드파츠,0,,0,00006cdf-0000-0000-bab1-010010000000,0,68719587770,0,68719587770,0,0,,0,리드파츠,0,0,0,0,0,0,0,0,0,2077,0,000016683
11219,,2077,,0,en-us,김인호,0,,0,00006cdf-0000-0000-bbb1-010010000000,0,68719587771,0,68719587771,0,0,,0,김인호,0,0,0,0,0,0,0,0,0,2077,0,000016684
11220,,2077,,0,en-us,현대자동차(주) 울산공장,0,,0,00006cdf-0000-0000-bcb1-010010000000,0,68719587772,0,68719587772,0,0,,0,현대자동차(주) 울산공장,0,0,0,0,0,0,0,0,0,2077,0,000016685
11221,,2077,,0,en-us,TIANJIN DIABELL TELECOM CO LTD,0,,0,00006cdf-0000-0000-bdb1-010010000000,0,68719587773,0,68719587773,0,0,,0,TIANJIN DIABELL TELE,0,0,0,0,0,0,0,0,0,2077,0,000016686
11222,,2077,,0,en-us,법무사 조현성 사무소,0,,0,00006cdf-0000-0000-beb1-010010000000,0,68719587774,0,68719587774,0,0,,0,법무사 조현성 사무소,0,0,0,0,0,0,0,0,0,2077,0,000016687
11223,,2077,,0,en-us,㈜더블유피지코리아,0,,0,00006cdf-0000-0000-bfb1-010010000000,0,68719587775,0,68719587775,0,0,,0,㈜더블유피지코리아,0,0,0,0,0,0,0,0,0,2077,0,000016688
11224,,2077,,0,en-us,화인공인중개사사무소,0,,0,00006cdf-0000-0000-c0b1-010010000000,0,68719587776,0,68719587776,0,0,,0,화인공인중개사사무소,0,0,0,0,0,0,0,0,0,2077,0,000016689
11225,,2077,,0,en-us,비에스물류,0,,0,00006cdf-0000-0000-c1b1-010010000000,0,68719587777,0,68719587777,0,0,,0,비에스물류,0,0,0,0,0,0,0,0,0,2077,0,000016690
11226,,2077,,0,en-us,LOUIS YEN SINGAPORE PTE,0,,0,00006cdf-0000-0000-c2b1-010010000000,0,68719587778,0,68719587778,0,0,,0,LOUIS YEN SINGAPORE,0,0,0,0,0,0,0,0,0,2077,0,000016691
11227,,2077,,0,en-us,[closing]예성전자,0,,0,00006cdf-0000-0000-c3b1-010010000000,0,68719587779,0,68719587779,0,0,,0,[closing]예성전자,0,0,0,0,0,0,0,0,0,2077,0,000016692
11228,,2077,,0,en-us,주식회사 얼라이언스네트웍스,0,,0,00006cdf-0000-0000-c4b1-010010000000,0,68719587780,0,68719587780,0,0,,0,주식회사 얼라이언스네트웍스,0,0,0,0,0,0,0,0,0,2077,0,000016693
11229,,2077,,0,en-us,(주)도일코리아,0,,0,00006cdf-0000-0000-c5b1-010010000000,0,68719587781,0,68719587781,0,0,,0,(주)도일코리아,0,0,0,0,0,0,0,0,0,2077,0,000016694
11230,,2077,,0,en-us,HRS코리아(주),0,,0,00006cdf-0000-0000-c6b1-010010000000,0,68719587782,0,68719587782,0,0,,0,HRS코리아(주),0,0,0,0,0,0,0,0,0,2077,0,000016695
11231,,2077,,0,en-us,COMTECH INDUSTRIAL (HONG KONG) LIMITED,0,,0,00006cdf-0000-0000-c7b1-010010000000,0,68719587783,0,68719587783,0,0,,0,COMTECH INDUSTRIAL (,0,0,0,0,0,0,0,0,0,2077,0,000016696
11232,,2077,,0,en-us,부경테크,0,,0,00006cdf-0000-0000-c8b1-010010000000,0,68719587784,0,68719587784,0,0,,0,부경테크,0,0,0,0,0,0,0,0,0,2077,0,000016697
11233,,2077,,0,en-us,Backer-Springfield Dongguan Co. Ltd.,0,,0,00006cdf-0000-0000-c9b1-010010000000,0,68719587785,0,68719587785,0,0,,0,Backer-Springfield D,0,0,0,0,0,0,0,0,0,2077,0,000016698
11234,,2077,,0,en-us,서울플루이드시스템테크놀로지스 주식회사,0,,0,00006cdf-0000-0000-cab1-010010000000,0,68719587786,0,68719587786,0,0,,0,서울플루이드시스템테크놀로지스 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016699
11235,,2077,,0,en-us,(주)모던인더스트리,0,,0,00006cdf-0000-0000-cbb1-010010000000,0,68719587787,0,68719587787,0,0,,0,(주)모던인더스트리,0,0,0,0,0,0,0,0,0,2077,0,000016700
11236,,2077,,0,en-us,성준전기(주),0,,0,00006cdf-0000-0000-ccb1-010010000000,0,68719587788,0,68719587788,0,0,,0,성준전기(주),0,0,0,0,0,0,0,0,0,2077,0,000016701
11237,,2077,,0,en-us,(주)농협목우촌 웰빙마을사업단,0,,0,00006cdf-0000-0000-cdb1-010010000000,0,68719587789,0,68719587789,0,0,,0,(주)농협목우촌 웰빙마을사업단,0,0,0,0,0,0,0,0,0,2077,0,000016702
11238,,2077,,0,en-us,주식회사 글로벌소프트,0,,0,00006cdf-0000-0000-ceb1-010010000000,0,68719587790,0,68719587790,0,0,,0,주식회사 글로벌소프트,0,0,0,0,0,0,0,0,0,2077,0,000016703
11239,,2077,,0,en-us,건화늘푸른익스프레스,0,,0,00006cdf-0000-0000-cfb1-010010000000,0,68719587791,0,68719587791,0,0,,0,건화늘푸른익스프레스,0,0,0,0,0,0,0,0,0,2077,0,000016704
11240,,2077,,0,en-us,라이트로닉스,0,,0,00006cdf-0000-0000-d0b1-010010000000,0,68719587792,0,68719587792,0,0,,0,라이트로닉스,0,0,0,0,0,0,0,0,0,2077,0,000016705
11241,,2077,,0,en-us,(주)삼주,0,,0,00006cdf-0000-0000-d1b1-010010000000,0,68719587793,0,68719587793,0,0,,0,(주)삼주,0,0,0,0,0,0,0,0,0,2077,0,000016706
11242,,2077,,0,en-us,(주)젠텍,0,,0,00006cdf-0000-0000-d2b1-010010000000,0,68719587794,0,68719587794,0,0,,0,(주)젠텍,0,0,0,0,0,0,0,0,0,2077,0,000016707
11243,,2077,,0,en-us,그린기획,0,,0,00006cdf-0000-0000-d3b1-010010000000,0,68719587795,0,68719587795,0,0,,0,그린기획,0,0,0,0,0,0,0,0,0,2077,0,000016708
11244,,2077,,0,en-us,베스코일렉트로닉스[사용중지],0,,0,00006cdf-0000-0000-d4b1-010010000000,0,68719587796,0,68719587796,0,0,,0,베스코일렉트로닉스[사용중지],0,0,0,0,0,0,0,0,0,2077,0,000016709
11245,,2077,,0,en-us,"YANGZHOU JAVA ELECTRIC CO.,LTD (거래중지)",0,,0,00006cdf-0000-0000-d5b1-010010000000,0,68719587797,0,68719587797,0,0,,0,YANGZHOU JAVA ELECTR,0,0,0,0,0,0,0,0,0,2077,0,000016710
11246,,2077,,0,en-us,(주)인포필드,0,,0,00006cdf-0000-0000-d6b1-010010000000,0,68719587798,0,68719587798,0,0,,0,(주)인포필드,0,0,0,0,0,0,0,0,0,2077,0,000016711
11247,,2077,,0,en-us,파나소닉디바이스세일즈코리아(주) JPY,0,,0,00006cdf-0000-0000-d7b1-010010000000,0,68719587799,0,68719587799,0,0,,0,파나소닉디바이스세일즈코리아(주) JP,0,0,0,0,0,0,0,0,0,2077,0,000016712
11248,,2077,,0,en-us,나무법무사사무소,0,,0,00006cdf-0000-0000-d8b1-010010000000,0,68719587800,0,68719587800,0,0,,0,나무법무사사무소,0,0,0,0,0,0,0,0,0,2077,0,000016713
11249,,2077,,0,en-us,ANTONSON ETIKETT AB,0,,0,00006cdf-0000-0000-d9b1-010010000000,0,68719587801,0,68719587801,0,0,,0,ANTONSON ETIKETT AB,0,0,0,0,0,0,0,0,0,2077,0,000016714
11250,,2077,,0,en-us,서울우유신도림고객센터,0,,0,00006cdf-0000-0000-dab1-010010000000,0,68719587802,0,68719587802,0,0,,0,서울우유신도림고객센터,0,0,0,0,0,0,0,0,0,2077,0,000016715
11251,,2077,,0,en-us,(주)한지산업,0,,0,00006cdf-0000-0000-dbb1-010010000000,0,68719587803,0,68719587803,0,0,,0,(주)한지산업,0,0,0,0,0,0,0,0,0,2077,0,000016716
11252,,2077,,0,en-us,주식회사에프에스티,0,,0,00006cdf-0000-0000-dcb1-010010000000,0,68719587804,0,68719587804,0,0,,0,주식회사에프에스티,0,0,0,0,0,0,0,0,0,2077,0,000016717
11253,,2077,,0,en-us,(주)제일스포츠센타,0,,0,00006cdf-0000-0000-ddb1-010010000000,0,68719587805,0,68719587805,0,0,,0,(주)제일스포츠센타,0,0,0,0,0,0,0,0,0,2077,0,000016718
11254,,2077,,0,en-us,에스이씨케이(주),0,,0,00006cdf-0000-0000-deb1-010010000000,0,68719587806,0,68719587806,0,0,,0,에스이씨케이(주),0,0,0,0,0,0,0,0,0,2077,0,000016719
11255,,2077,,0,en-us,[closing](주)필립스전자,0,,0,00006cdf-0000-0000-dfb1-010010000000,0,68719587807,0,68719587807,0,0,,0,[closing](주)필립스전자,0,0,0,0,0,0,0,0,0,2077,0,000016720
11256,,2077,,0,en-us,주식회사 비전회원권거래소,0,,0,00006cdf-0000-0000-e0b1-010010000000,0,68719587808,0,68719587808,0,0,,0,주식회사 비전회원권거래소,0,0,0,0,0,0,0,0,0,2077,0,000016721
11257,,2077,,0,en-us,OKAYA HONG KONG TRADING LIMITED,0,,0,00006cdf-0000-0000-e1b1-010010000000,0,68719587809,0,68719587809,0,0,,0,OKAYA HONG KONG TRAD,0,0,0,0,0,0,0,0,0,2077,0,000016722
11258,,2077,,0,en-us,"CIXI SHINE INTERNATIONAL TRADE CO.,LTD",0,,0,00006cdf-0000-0000-e2b1-010010000000,0,68719587810,0,68719587810,0,0,,0,CIXI SHINE INTERNATI,0,0,0,0,0,0,0,0,0,2077,0,000016723
11259,,2077,,0,en-us,마창종합공구,0,,0,00006cdf-0000-0000-e3b1-010010000000,0,68719587811,0,68719587811,0,0,,0,마창종합공구,0,0,0,0,0,0,0,0,0,2077,0,000016724
11260,,2077,,0,en-us,법무사황송연사무소,0,,0,00006cdf-0000-0000-e4b1-010010000000,0,68719587812,0,68719587812,0,0,,0,법무사황송연사무소,0,0,0,0,0,0,0,0,0,2077,0,000016725
11261,,2077,,0,en-us,주식회사 힐텍코퍼레이션,0,,0,00006cdf-0000-0000-e5b1-010010000000,0,68719587813,0,68719587813,0,0,,0,주식회사 힐텍코퍼레이션,0,0,0,0,0,0,0,0,0,2077,0,000016726
11262,,2077,,0,en-us,W. L. GORE & ASSOCIATES (HONG KONG) LTD.,0,,0,00006cdf-0000-0000-e6b1-010010000000,0,68719587814,0,68719587814,0,0,,0,W. L. GORE & ASSOCIA,0,0,0,0,0,0,0,0,0,2077,0,000016727
11263,,2077,,0,en-us,법무법인 강호,0,,0,00006cdf-0000-0000-e7b1-010010000000,0,68719587815,0,68719587815,0,0,,0,법무법인 강호,0,0,0,0,0,0,0,0,0,2077,0,000016728
11264,,2077,,0,en-us,에스티디전자(STD ELECTRONICS),0,,0,00006cdf-0000-0000-e8b1-010010000000,0,68719587816,0,68719587816,0,0,,0,에스티디전자(STD ELECTRONI,0,0,0,0,0,0,0,0,0,2077,0,000016729
11265,,2077,,0,en-us,티엘에스 주식회사,0,,0,00006cdf-0000-0000-e9b1-010010000000,0,68719587817,0,68719587817,0,0,,0,티엘에스 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016730
11266,,2077,,0,en-us,(주)한창산업개발,0,,0,00006cdf-0000-0000-eab1-010010000000,0,68719587818,0,68719587818,0,0,,0,(주)한창산업개발,0,0,0,0,0,0,0,0,0,2077,0,000016731
11267,,2077,,0,en-us,아이산,0,,0,00006cdf-0000-0000-ebb1-010010000000,0,68719587819,0,68719587819,0,0,,0,아이산,0,0,0,0,0,0,0,0,0,2077,0,000016732
11268,,2077,,0,en-us,주식회사 제이에이치테크,0,,0,00006cdf-0000-0000-ecb1-010010000000,0,68719587820,0,68719587820,0,0,,0,주식회사 제이에이치테크,0,0,0,0,0,0,0,0,0,2077,0,000016733
11269,,2077,,0,en-us,오텍캐리어(주),0,,0,00006cdf-0000-0000-edb1-010010000000,0,68719587821,0,68719587821,0,0,,0,오텍캐리어(주),0,0,0,0,0,0,0,0,0,2077,0,000016734
11270,,2077,,0,en-us,유니비니 주식회사,0,,0,00006cdf-0000-0000-eeb1-010010000000,0,68719587822,0,68719587822,0,0,,0,유니비니 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016735
11271,,2077,,0,en-us,"ZHEJIANG YIHONG ARTS AND CRAFTS CO., LTD.",0,,0,00006cdf-0000-0000-efb1-010010000000,0,68719587823,0,68719587823,0,0,,0,ZHEJIANG YIHONG ARTS,0,0,0,0,0,0,0,0,0,2077,0,000016736
11272,,2077,,0,en-us,주식회사 렉스런,0,,0,00006cdf-0000-0000-f0b1-010010000000,0,68719587824,0,68719587824,0,0,,0,주식회사 렉스런,0,0,0,0,0,0,0,0,0,2077,0,000016737
11273,,2077,,0,en-us,제일운수(사용중지),0,,0,00006cdf-0000-0000-f1b1-010010000000,0,68719587825,0,68719587825,0,0,,0,제일운수(사용중지),0,0,0,0,0,0,0,0,0,2077,0,000016738
11274,,2077,,0,en-us,주식회사 소프트이천,0,,0,00006cdf-0000-0000-f2b1-010010000000,0,68719587826,0,68719587826,0,0,,0,주식회사 소프트이천,0,0,0,0,0,0,0,0,0,2077,0,000016739
11275,,2077,,0,en-us,창일테크,0,,0,00006cdf-0000-0000-f3b1-010010000000,0,68719587827,0,68719587827,0,0,,0,창일테크,0,0,0,0,0,0,0,0,0,2077,0,000016740
11276,,2077,,0,en-us,TTI ELECTRONICS ASIA Pte Ltd.,0,,0,00006cdf-0000-0000-f4b1-010010000000,0,68719587828,0,68719587828,0,0,,0,TTI ELECTRONICS ASIA,0,0,0,0,0,0,0,0,0,2077,0,000016741
11277,,2077,,0,en-us,유엘(UL)_현금결제,0,,0,00006cdf-0000-0000-f5b1-010010000000,0,68719587829,0,68719587829,0,0,,0,유엘(UL)_현금결제,0,0,0,0,0,0,0,0,0,2077,0,000016742
11278,,2077,,0,en-us,호성,0,,0,00006cdf-0000-0000-f6b1-010010000000,0,68719587830,0,68719587830,0,0,,0,호성,0,0,0,0,0,0,0,0,0,2077,0,000016743
11279,,2077,,0,en-us,미성산업,0,,0,00006cdf-0000-0000-f7b1-010010000000,0,68719587831,0,68719587831,0,0,,0,미성산업,0,0,0,0,0,0,0,0,0,2077,0,000016744
11280,,2077,,0,en-us,SH쎄미컴,0,,0,00006cdf-0000-0000-f8b1-010010000000,0,68719587832,0,68719587832,0,0,,0,SH쎄미컴,0,0,0,0,0,0,0,0,0,2077,0,000016745
11281,,2077,,0,en-us,케이아이세미컴,0,,0,00006cdf-0000-0000-f9b1-010010000000,0,68719587833,0,68719587833,0,0,,0,케이아이세미컴,0,0,0,0,0,0,0,0,0,2077,0,000016746
11282,,2077,,0,en-us,(주)신안UV,0,,0,00006cdf-0000-0000-fab1-010010000000,0,68719587834,0,68719587834,0,0,,0,(주)신안UV,0,0,0,0,0,0,0,0,0,2077,0,000016747
11283,,2077,,0,en-us,(주)이에스에스디,0,,0,00006cdf-0000-0000-fbb1-010010000000,0,68719587835,0,68719587835,0,0,,0,(주)이에스에스디,0,0,0,0,0,0,0,0,0,2077,0,000016748
11284,,2077,,0,en-us,주식회사 에스엠테크윈,0,,0,00006cdf-0000-0000-fcb1-010010000000,0,68719587836,0,68719587836,0,0,,0,주식회사 에스엠테크윈,0,0,0,0,0,0,0,0,0,2077,0,000016749
11285,,2077,,0,en-us,ATM ELECTRONIC CORPORATION,0,,0,00006cdf-0000-0000-fdb1-010010000000,0,68719587837,0,68719587837,0,0,,0,ATM ELECTRONIC CORPO,0,0,0,0,0,0,0,0,0,2077,0,000016750
11286,,2077,,0,en-us,케이씨모터(주),0,,0,00006cdf-0000-0000-feb1-010010000000,0,68719587838,0,68719587838,0,0,,0,케이씨모터(주),0,0,0,0,0,0,0,0,0,2077,0,000016751
11287,,2077,,0,en-us,텔콤씨앤에스 주식회사,0,,0,00006cdf-0000-0000-ffb1-010010000000,0,68719587839,0,68719587839,0,0,,0,텔콤씨앤에스 주식회사,0,0,0,0,0,0,0,0,0,2077,0,000016752
11288,,2077,,0,en-us,한국삼미(주),0,,0,00006cdf-0000-0000-00b2-010010000000,0,68719587840,0,68719587840,0,0,,0,한국삼미(주),0,0,0,0,0,0,0,0,0,2077,0,000016753
